device_name,mac_prefix,uuid_entropy,rssi_jitter,adv_interval,service_count,packet_loss_rate,label
Huawei_Watch,00:25,2.7277000028880853,0.5710726481323933,290.9320060066615,6,0.07416276358370454,1
Huawei_Watch,78:85,2.4354282606105198,0.8669399756447224,133.26632154862844,6,0.020542125417640635,1
Unknown_Sensor,FF:FF:FF,2.371124844994224,2.709935869039371,195.80683840102722,5,0.024904615932480292,1
Unknown_Sensor,FF:FF:FF,2.4329265216812184,1.2797440583712216,275.81054295926424,3,0.009750887466955805,1
Huawei_Watch,00:25,2.576782497775488,0.8354520344695047,205.03267673341202,3,0.04538497757031228,1
Galaxy_Buds,38:A4,2.564194784842611,1.510498392743776,107.81425591386746,5,0.008984347552897533,1
AirPods,A4:83,2.546589644055308,1.7364204088009558,218.70771382462942,6,0.01696358719265813,1
Galaxy_Buds,38:A4,2.2525407633774197,2.292960430533073,238.59004604530222,4,0.018949644717958566,1
AirPods,00:1F,2.612370647309944,2.54281822604665,234.2849339061229,5,0.0076428251067734545,1
Unknown_Sensor,FF:FF:FF,1.694615158344045,1.3446509948659153,127.53708414914128,2,0.05894989959553457,1
Galaxy_Buds,20:AB,2.151717860063543,0.5105720221443558,104.25494548834055,6,0.04856752288710246,1
Unknown_Sensor,FF:FF:FF,2.3293490313107608,0.8935863886434299,213.7627874836753,2,0.039741348708733554,1
Galaxy_Buds,48:03,2.417932841826984,1.7868507391922273,179.68905402031487,8,0.0574078212526541,1
AirPods,A4:83,2.793879195591532,0.8081462946899005,120.82192987683327,6,0.02697817062043363,1
Unknown_Sensor,FF:FF:FF,1.8564088665277476,0.4144322962702638,115.4184849273575,2,0.04766005825511654,1
AirPods,00:25:96,2.2586594815588916,1.3519911339966495,113.88476854921868,5,0.06654904906011376,1
Unknown_Sensor,FF:FF:FF,2.54046346016907,0.831022621158169,197.2021446288119,3,0.047424959332273815,1
Huawei_Watch,00:1E,2.2615804324078086,1.4964607477128848,138.06497256381357,4,0.0795311488976934,1
Galaxy_Buds,38:A4,2.3904483921590174,1.9074311225263416,183.73701021106928,7,0.007101391528621477,1
AirPods,00:25:96,2.544472031913723,2.3116107678580344,134.0955876347835,6,0.0077341159717375695,1
AirPods,A4:83,2.629314330226672,1.334171658173557,232.9823448974436,8,0.03799092348049749,1
Galaxy_Buds,20:AB,2.0838803014123526,2.4431621829816343,103.60474406664841,7,0.07416007743394362,1
Unknown_Sensor,FF:FF:FF,1.8167537308830266,2.0132077977552005,116.72724598829018,3,0.0071299545692813295,1
Huawei_Watch,78:85,2.525940488861854,1.6164122363691584,131.86080412379607,7,0.002892830441980969,1
AirPods,A4:83,2.28417879893759,1.3643273779316458,117.52854935276771,7,0.01912442657578125,1
AirPods,A4:83,2.6777002757630277,1.17128849233155,288.4774038204466,6,0.041254354215719824,1
Huawei_Watch,00:1E,2.447874438034081,2.78117923557595,270.28499154901914,4,0.04009223993456078,1
AirPods,00:1F,2.47781283313196,2.007080126654326,234.8607612818097,6,0.06944453520859603,1
Galaxy_Buds,48:03,2.5530213054149433,0.9702941060156898,114.56547094922539,8,0.0018315059980896198,1
Huawei_Watch,00:1E,2.256530104147418,2.697574930947009,214.60828578616986,4,0.06579844509074888,1
AirPods,00:25:96,2.7034101375908355,2.7146172572321463,197.41238376378718,9,0.025402515830138965,1
Huawei_Watch,78:85,2.6776405371908973,1.9991365260040954,124.35238222505495,7,0.0020649525559589587,1
AirPods,A4:83,2.7741805781124214,1.8188708861480407,293.164432230644,8,0.024945290646820766,1
Galaxy_Buds,38:A4,2.194426836624483,2.1731870026127837,100.0598511016881,6,0.049567036391826365,1
Unknown_Sensor,FF:FF:FF,1.9742376848878882,1.2434442711296971,201.59939632219886,3,0.03678403390154562,1
Galaxy_Buds,38:A4,2.6964064220188373,0.4271172341920066,225.10634119453957,4,0.034426974200713695,1
AirPods,A4:83,2.1522408700359574,2.3784704977859583,153.0774818376389,8,0.04944413394297488,1
Unknown_Sensor,FF:FF:FF,2.79570591000887,2.3977197276662507,210.73949888158197,5,0.01390020765298356,1
Unknown_Sensor,FF:FF:FF,2.185153903085147,1.3504251365040028,123.5278678132359,5,0.032383874326815984,1
Unknown_Sensor,FF:FF:FF,1.7530092653669946,1.192950247368682,174.54335545520686,3,0.014150971611508353,1
AirPods,00:1F,2.7746755928376454,1.096592618515861,126.76074725589774,9,0.0015353821458445349,1
Huawei_Watch,78:85,2.6322028761854943,0.7290632937495978,207.06202629051833,3,0.0258800315929179,1
Galaxy_Buds,38:A4,2.4405091642075156,0.737483811105651,111.63100237193551,7,0.02971268541201126,1
AirPods,A4:83,2.4180641341919724,2.526456998575078,119.61651615684892,6,0.010175981014995967,1
Galaxy_Buds,38:A4,2.3332126905581365,1.1269542273206925,171.00573014260635,5,0.06280132350696455,1
AirPods,00:25:96,2.7687342805527497,2.388568127012708,163.08137914960255,5,0.06471067693090625,1
Unknown_Sensor,FF:FF:FF,1.8310718086598665,2.470353264449991,106.9167428132185,5,0.062493633902953545,1
Unknown_Sensor,FF:FF:FF,2.3283619198507646,1.9802555899556131,261.12119332717657,5,0.018157175549229132,1
AirPods,A4:83,2.462885615361643,0.8604056019608999,247.48675374429712,5,0.03546184699548946,1
Unknown_Sensor,FF:FF:FF,1.5541747707830995,0.4289384433236687,228.9382098512828,2,0.064170444650207,1
Huawei_Watch,78:85,2.7695509788096357,2.170020062701617,170.65028170041285,6,0.027976258379667964,1
Huawei_Watch,00:25,2.56295942774929,0.8444693628819231,134.82186706681688,7,0.04396928349751396,1
Galaxy_Buds,38:A4,2.014661472721639,0.4807776684481402,274.2148062721055,4,0.0780792679679034,1
Huawei_Watch,00:1E,2.1072993895781824,1.0129923632445268,152.14265998398332,3,0.05151234028329046,1
Galaxy_Buds,48:03,2.0293658564021455,2.4306753107076444,243.76855449782343,7,0.037946888792497115,1
Galaxy_Buds,38:A4,2.340210852084278,2.324653798682697,193.7382655301583,7,0.012531074957904665,1
Galaxy_Buds,48:03,2.077565573525865,1.6167694665056045,117.10210581861483,6,0.04400735523665248,1
Galaxy_Buds,20:AB,2.114578661025711,0.9023408765310343,267.09715591274386,7,0.015797639188794985,1
Galaxy_Buds,20:AB,2.452067568858644,0.9289949363261523,246.8704490143511,4,0.02067452962334545,1
Huawei_Watch,00:1E,2.5452495346108774,0.9305520914889482,295.67945576011914,6,0.00430865655984209,1
Unknown_Sensor,FF:FF:FF,2.20853499456602,2.858608296716172,268.7298519694814,2,0.058235774138459456,1
Galaxy_Buds,20:AB,2.4797086112811115,0.5021159529620983,273.7233535828594,6,0.012054088616790191,1
Unknown_Sensor,FF:FF:FF,2.4526420081961255,1.6640404548279901,206.26258428257913,5,0.048955240426986485,1
Galaxy_Buds,48:03,2.1060985601113718,0.5062652254202246,203.891100991759,4,0.06088972296345264,1
Huawei_Watch,00:1E,2.4906296276042768,2.3482053204777036,248.342412302586,5,0.07934479610794908,1
Unknown_Sensor,FF:FF:FF,1.7521400274481072,2.5755045120432345,218.36085630004413,2,0.0444067959441829,1
Unknown_Sensor,FF:FF:FF,2.559653899824478,1.8604412489210571,223.81913977838474,5,0.06270334275883178,1
Unknown_Sensor,FF:FF:FF,2.181406921944011,2.489729036053084,251.19351645079286,5,0.05965870261849857,1
Galaxy_Buds,20:AB,2.6706514360835665,1.109469652864586,158.84769094085425,6,0.0673576297197367,1
Galaxy_Buds,48:03,2.6974340363390734,1.1102809671150664,180.74991357181767,7,0.06243198209178196,1
Galaxy_Buds,48:03,2.096476029411465,1.758692409901083,100.33837903448392,8,0.0023257104275162988,1
Galaxy_Buds,20:AB,2.271371516325276,1.185119674310423,257.3672447098428,8,0.051386042072418196,1
Unknown_Sensor,FF:FF:FF,1.6353785652963737,0.8086846397519734,226.5298193761618,5,0.048279013327716384,1
Galaxy_Buds,38:A4,2.563492299776539,0.8936055842820716,248.50889383241116,4,0.050919252083932325,1
Huawei_Watch,00:1E,2.586790953829637,2.190220501152819,296.39383808922906,7,0.06308919717379252,1
Unknown_Sensor,FF:FF:FF,2.17638554999425,1.2083490095892682,122.02781631853203,2,0.03472154929391002,1
Galaxy_Buds,48:03,2.154428366897848,1.6160956469402254,232.41936056305417,6,0.058689266403384996,1
Galaxy_Buds,20:AB,2.12143605198617,1.7026171818345057,189.3099491403795,6,0.054872901683989096,1
Huawei_Watch,00:1E,2.623053711419426,2.175967328045468,290.06255058611833,7,0.014758100250691148,1
AirPods,00:1F,2.3341579021193524,0.5628721004769555,104.83835277827104,9,0.05581365020160601,1
Huawei_Watch,78:85,2.6478073578959362,0.534726648198904,270.5456039751423,4,0.06981842003876815,1
AirPods,00:25:96,2.436634200527149,1.5444329582128562,287.4706588431729,8,0.010678397793275504,1
Unknown_Sensor,FF:FF:FF,1.564794636117824,2.6405659917030118,263.6902345615113,5,0.05836065829219174,1
Galaxy_Buds,20:AB,2.1112357173685474,1.642495328850811,124.3637348099834,7,0.052556412501371164,1
Unknown_Sensor,FF:FF:FF,1.5174234143618153,0.9634133618626572,108.02708350713309,3,0.020936454698872477,1
Huawei_Watch,00:25,2.7343782063647257,0.9989108796388146,154.3899452257262,4,0.06758315490288172,1
Galaxy_Buds,20:AB,2.3412998355713692,0.3739499204032218,111.27757662196382,5,0.04495942779734454,1
AirPods,00:1F,2.3877669218204947,1.3336239830212224,279.96666913745446,6,0.058595898547047186,1
Huawei_Watch,00:25,2.717494929997442,1.3442748317526196,265.57367506443455,3,0.039558490503607435,1
AirPods,00:1F,2.201475550665872,2.2403737461226756,138.2381402929578,5,0.0371145989350669,1
AirPods,00:25:96,2.5259690908875267,1.338815293008365,122.81915697758667,6,0.05760064317304905,1
Huawei_Watch,00:1E,2.162188171561295,2.041009853384902,209.02110565213994,7,0.018192759668910315,1
Unknown_Sensor,FF:FF:FF,2.4396585941710285,0.3827045771300043,227.41031750135835,2,0.049032012868955935,1
Galaxy_Buds,38:A4,2.592843109661992,1.2429872033350466,125.37273295391847,4,0.053521786986328666,1
Galaxy_Buds,48:03,2.455681427005668,1.4999501126951922,111.20915905873942,7,0.028477869903588218,1
Huawei_Watch,00:25,2.650394739568823,0.8832730771263385,151.72416697760775,6,0.043587820726761255,1
Unknown_Sensor,FF:FF:FF,2.4837769573952255,1.6023418206606306,136.87862934712825,2,0.05277034931157938,1
Unknown_Sensor,FF:FF:FF,2.6317519525598088,0.8447497707301561,181.22308195257784,3,0.060058360559947774,1
AirPods,A4:83,2.4867595303479075,0.725964584301675,168.7326385218206,8,0.04309614383621714,1
Unknown_Sensor,FF:FF:FF,2.537847444691627,1.2042182033755349,181.3054274617029,4,0.030433600600604988,1
Huawei_Watch,78:85,2.775133657730568,0.8890395019064539,204.66592623894826,6,0.06342835352270715,1
Unknown_Sensor,FF:FF:FF,1.8593741977584148,1.0433425750908865,215.68143838103623,4,0.07320720547256346,1
Unknown_Sensor,FF:FF:FF,2.1762476802270205,1.4085279388645857,200.40763454725624,3,0.025340934165402135,1
Huawei_Watch,78:85,2.734300278336036,1.0645707697067415,296.7042945430444,3,0.04784901034952144,1
Huawei_Watch,78:85,2.612844664290583,2.368906017877536,162.63239896345647,5,0.0705933094725871,1
Unknown_Sensor,FF:FF:FF,2.4616494317112028,1.0631004475894708,277.9148780941738,2,0.07872882552291982,1
AirPods,00:1F,2.544269891277759,0.898291748709884,276.3855516609288,7,0.012978672462598349,1
Huawei_Watch,78:85,2.491828978546868,1.6657590930944233,243.8707244738317,4,0.016780235814694507,1
Galaxy_Buds,20:AB,2.681420172983321,1.0410491040944272,153.36816063099675,5,0.008859875625516649,1
Unknown_Sensor,FF:FF:FF,1.9086551471388729,1.4721533271185994,247.8946415878849,5,0.02512486359941856,1
Unknown_Sensor,FF:FF:FF,2.1424761814253896,2.4362729815804895,160.3374485267571,3,0.019547195262917292,1
Unknown_Sensor,FF:FF:FF,2.573771676520506,0.47172119201353996,143.17734029607004,5,0.07242878994222963,1
Huawei_Watch,00:25,2.2338822925402106,1.8730658051576778,187.10109087963187,3,0.0673158042467808,1
Huawei_Watch,00:1E,2.785373456610608,1.9219411319097683,125.25294831290054,4,0.02600832123453592,1
Unknown_Sensor,FF:FF:FF,1.5049622743616513,2.0405076024843742,130.08376206481984,5,0.018174364561881193,1
Unknown_Sensor,FF:FF:FF,1.5944721330930212,0.40811063226894384,161.26841668000148,3,0.04101238025160424,1
Galaxy_Buds,48:03,2.1488510634597673,0.3730165800373377,154.7103522233303,7,0.07506438547587861,1
Unknown_Sensor,FF:FF:FF,1.8025920912316753,2.3799692819178686,110.63690021408559,4,0.02082294860528024,1
AirPods,00:1F,2.569512618334084,1.8450575143530559,122.19789384269622,8,0.030528955189376008,1
Galaxy_Buds,48:03,2.2889327904862182,2.0651795241503814,186.2326113586032,4,0.0033619740137124233,1
Unknown_Sensor,FF:FF:FF,1.5353275209180974,2.808857208908355,122.94171269611641,2,0.023377458436951822,1
Huawei_Watch,00:25,2.627773332517749,2.3317762644194526,103.6013111200909,3,0.024380087630890668,1
Huawei_Watch,78:85,2.297064838890451,2.494609214958707,122.5160780823874,7,0.043255878131592825,1
Unknown_Sensor,FF:FF:FF,1.84231051887916,0.32453362370648137,202.09074038548943,5,0.02410122086080003,1
Huawei_Watch,78:85,2.308066465396032,1.1198058676167633,248.63863974632068,6,0.005159301699933403,1
Unknown_Sensor,FF:FF:FF,2.6079430367085354,2.0030726447112976,206.77988261932916,2,0.07912226866801392,1
Huawei_Watch,00:25,2.4719215643976415,2.4115652405246184,157.05806767146328,6,0.04662454680667917,1
Unknown_Sensor,FF:FF:FF,2.5259091005653507,1.7480432332150884,218.5885126252127,5,0.06650988115085679,1
Huawei_Watch,78:85,2.6162960243649787,1.6605754180483845,106.52913550913372,5,0.06634294394534045,1
Unknown_Sensor,FF:FF:FF,2.7425718288369776,0.26788328734863637,225.00108210352758,5,0.025355727023289542,1
Unknown_Sensor,FF:FF:FF,2.1037632070932055,0.5713141920059415,161.34682596217237,5,0.03547040115033502,1
Unknown_Sensor,FF:FF:FF,2.7325408162228744,1.4021645031689278,241.98440750296473,4,0.018994677469984504,1
Huawei_Watch,00:1E,2.650725234608106,2.729838895539479,152.53512851973034,4,0.03783177062487239,1
AirPods,00:25:96,2.28827126207853,1.4767325831222333,278.2960031247013,6,0.028948247456411096,1
Unknown_Sensor,FF:FF:FF,2.2852931801925847,2.6499264447246866,142.99419887234697,3,0.07772261527208406,1
AirPods,00:25:96,2.437428740678458,0.970634510572143,222.15601421515365,9,0.03794307363450084,1
AirPods,00:25:96,2.475905241845951,2.54992639436121,109.89937069873332,7,0.06751396900893793,1
AirPods,00:1F,2.4239963685110952,1.5524923724898452,143.70196687082606,6,0.02347910585664973,1
Galaxy_Buds,20:AB,2.2779105288660344,0.4916040869506973,211.07197290120422,8,0.027617851424135368,1
Huawei_Watch,00:25,2.711955767279623,1.5845117928162846,240.45175320633285,5,0.03604776151865072,1
Huawei_Watch,00:1E,2.215642757536495,1.3356936470597058,245.97206176969567,7,0.05712261155734852,1
Unknown_Sensor,FF:FF:FF,2.376990208791081,1.001164630981043,229.31726136737234,5,0.06569586260401812,1
Unknown_Sensor,FF:FF:FF,2.621744653786136,0.20568037657488522,229.162982451687,4,0.004761976027821735,1
Huawei_Watch,00:1E,2.2796859598170323,1.9967010447473323,260.0709758046813,6,0.029524241740873328,1
Huawei_Watch,00:25,2.3932634531312327,2.2028273147402033,114.2015329066511,4,0.02568648776696401,1
AirPods,A4:83,2.3888727282583777,2.0506308200121515,229.29001802492138,7,0.04749286329668308,1
Galaxy_Buds,38:A4,2.4452672324866795,2.309231284667721,210.26322430206744,7,0.01374787850616756,1
Galaxy_Buds,48:03,2.518686875192205,1.4659813504381214,249.2231918581884,5,0.0009365288584723253,1
Galaxy_Buds,48:03,2.314197150172296,0.4856632371979932,171.88637471104437,8,0.009840263609899652,1
AirPods,A4:83,2.340217147220861,2.250016370118675,230.45832971838794,8,0.030991406853492744,1
Huawei_Watch,00:1E,2.3827285049190867,0.586275147355458,208.50687370645028,4,0.04722284343625278,1
Unknown_Sensor,FF:FF:FF,2.537894442673858,2.4205404089043516,254.36122077903107,4,0.06074808206020905,1
Huawei_Watch,00:25,2.5075391226158796,1.2908138162503062,220.2148333600466,6,0.0314379380276233,1
Unknown_Sensor,FF:FF:FF,1.9869187531261576,0.6505225445866325,177.49528092319736,5,0.0035822760403734577,1
AirPods,00:25:96,2.7626511037954824,1.315445185162683,203.44787634286638,6,0.05095218539637946,1
Huawei_Watch,00:25,2.1501983221933556,1.3831093477485568,162.2434990126787,7,0.042486827590819426,1
Unknown_Sensor,FF:FF:FF,1.783260320531487,2.867697108620098,181.72029181530067,5,0.013388778651090236,1
Galaxy_Buds,20:AB,2.1599407227283396,2.4503946595788095,195.7442871743674,8,0.030736537038864017,1
Huawei_Watch,00:1E,2.1216690536435405,1.3311682238724867,132.00498729263882,4,0.02505650088561392,1
AirPods,A4:83,2.4414958380346845,0.8121146780267328,267.0960472764655,9,0.07647350631642554,1
AirPods,A4:83,2.721882570616077,1.9470629035507077,265.34147194829745,5,0.007056136303189655,1
Huawei_Watch,00:25,2.206109005008916,0.47425034735522076,294.14843073544967,6,0.07840871939310136,1
AirPods,00:25:96,2.4725802718042833,0.9040086942059125,149.3814853335171,7,0.028494851769407532,1
Galaxy_Buds,20:AB,2.1362366856934103,0.42682468083785474,161.64063619024842,7,0.01880297718430601,1
Huawei_Watch,00:25,2.4813793602816308,0.7965809210622476,216.5968852329205,7,0.035523499936176234,1
Huawei_Watch,00:1E,2.442228482254716,1.3642691215703782,298.7696777799396,6,0.02403915084803459,1
Galaxy_Buds,20:AB,2.5547649743740437,1.315180126152088,231.54724516812558,7,0.06820462255212428,1
AirPods,00:1F,2.2594248152722467,2.813669233197233,281.8909221874484,7,0.028276859243742597,1
Huawei_Watch,00:1E,2.191456640676424,2.2972235062597237,124.96416279336967,3,0.054460471436838846,1
AirPods,00:1F,2.1241228815975,2.827058544435429,289.82242861788814,6,0.07847899025301482,1
Unknown_Sensor,FF:FF:FF,2.4810075880781692,1.5282139702854682,154.44054609208837,5,0.022862684442069618,1
AirPods,00:1F,2.633258733964388,1.4276972163752668,202.25509244015024,5,0.028981446967887292,1
AirPods,A4:83,2.7261167897769623,1.5943502618238485,188.69116727638084,8,0.06452714738610216,1
Huawei_Watch,00:25,2.176484947216735,2.449508720693013,187.82996332674966,3,0.023874792988950136,1
Unknown_Sensor,FF:FF:FF,1.5811948717047928,2.5853548600623637,180.69742996649597,2,0.0777226433912471,1
AirPods,A4:83,2.613820833812514,2.3302313472660208,285.8514796014458,7,0.06976386707576061,1
Galaxy_Buds,38:A4,2.4427808769760797,1.7178346096662742,247.56360489725097,4,0.02230078979316424,1
Unknown_Sensor,FF:FF:FF,2.187151542638856,2.342163838624439,278.29828589862404,3,0.05414570390859165,1
AirPods,A4:83,2.10162228353337,0.605988646826795,168.35648094735234,9,0.059238090556281535,1
AirPods,00:25:96,2.627399545579878,2.345414677058338,231.70810313401097,5,0.06767371517421858,1
Galaxy_Buds,48:03,2.0620232997787755,1.372781181267864,113.97688024088892,7,0.03256851913005021,1
Galaxy_Buds,48:03,2.2441743737786357,0.5441958173408926,245.48233780165998,8,0.05582050208587436,1
AirPods,00:25:96,2.1706588399842652,2.585466205469948,236.34972881803225,5,0.040049941445633425,1
Galaxy_Buds,38:A4,2.0351582080247814,0.46038403780938775,172.51719087387468,7,0.06907206134856014,1
Huawei_Watch,00:25,2.7504596375422974,1.3722464668661594,281.2222004264994,7,0.04666059939648925,1
Huawei_Watch,78:85,2.4842863146091494,0.9262575086173017,106.73383564277455,5,0.02862512672908391,1
AirPods,00:25:96,2.1860444749257715,2.6327817926369566,200.61679015596727,6,0.04686918307628154,1
Unknown_Sensor,FF:FF:FF,2.221054552445624,1.9201452601184432,194.7301228608765,3,0.057116210600527184,1
Unknown_Sensor,FF:FF:FF,1.8941522772993598,0.9829193211477443,201.39200757168663,5,0.011430076907152937,1
Huawei_Watch,00:1E,2.3810119416392355,0.7806979468633071,276.39843394432717,4,0.057737724217374345,1
AirPods,00:25:96,2.3223107566827816,0.5003232632107648,202.22582784744594,6,0.057203097508054704,1
Galaxy_Buds,38:A4,2.6270087081483213,1.5831863391887,184.05423999344993,8,0.0752358804588938,1
Unknown_Sensor,FF:FF:FF,1.9111511946480988,0.4751094477782365,164.842105384077,4,0.04519874861402028,1
Galaxy_Buds,38:A4,2.6243105013675145,1.254398323068365,263.78976589379056,7,0.05401120489197345,1
AirPods,00:1F,2.129604224455877,1.8551097223934314,286.0341930876849,5,0.056308567330746497,1
Galaxy_Buds,48:03,2.116867162123039,1.8687013113955013,219.94937444407716,4,0.022275152660034766,1
Huawei_Watch,78:85,2.5732757619900877,2.665557532871703,153.79360631907718,6,0.06254590906759484,1
Unknown_Sensor,FF:FF:FF,2.7993061226803198,0.4829817754934447,189.74274391102765,4,0.0400320916568161,1
AirPods,A4:83,2.420389723611506,1.0013185376123928,173.74143417295903,8,0.00023050013324916742,1
Huawei_Watch,78:85,2.230216100003966,1.7249664751681069,183.15950013749003,4,0.016959524375892647,1
AirPods,00:1F,2.430597262914087,2.6123761710115643,143.14813583529082,9,0.06032184279427059,1
AirPods,00:1F,2.3763140476913795,2.7339375135595754,125.14485379844524,7,0.025250187501068,1
Unknown_Sensor,FF:FF:FF,1.567858217758463,2.041923477691848,184.26774543418549,2,0.07121720021089395,1
Unknown_Sensor,FF:FF:FF,1.5559090374270212,2.0005399834874886,248.19569736772922,3,0.04126895221698625,1
Unknown_Sensor,FF:FF:FF,1.6298268674770315,2.0577199983572374,143.53999903974628,3,0.026987643741527415,1
Galaxy_Buds,20:AB,2.087057879300357,1.2100138848209976,188.7156252005404,4,0.07248527085490922,1
Unknown_Sensor,FF:FF:FF,1.5129009674661864,1.4530569305244603,273.42986335976593,5,0.03181180636736289,1
AirPods,A4:83,2.6417939647069337,2.355011556502676,204.25920953082777,6,0.06857036478850258,1
Galaxy_Buds,20:AB,2.053469461494019,1.141676711855398,166.19205714491977,8,0.021246626636688488,1
Unknown_Sensor,FF:FF:FF,1.9317291750110774,1.1228700048288927,233.02478040183257,4,0.027847647453463048,1
Galaxy_Buds,48:03,2.4641051422992435,1.506440479630439,258.26592067234924,6,0.00188759717164233,1
Huawei_Watch,78:85,2.5243025954534355,1.0987461946844297,141.41898363531425,5,0.02423325830665541,1
Huawei_Watch,78:85,2.259764754445589,0.9918487239472591,196.81541394204032,6,0.03790478627183573,1
Galaxy_Buds,38:A4,2.6931462255113354,0.8261493111209348,195.53272395163046,7,0.04355858662402103,1
Huawei_Watch,00:1E,2.3559765237829597,0.940915043216238,139.166616826854,4,0.07168600894356587,1
AirPods,00:1F,2.3206029273927875,1.1629695799403672,296.33066477048953,8,0.031053256490159643,1
Unknown_Sensor,FF:FF:FF,2.3356645892402264,2.3866225058735826,270.5311449255604,3,0.02324036045371363,1
Unknown_Sensor,FF:FF:FF,2.2004569117515045,0.36369810037946415,224.1999527156098,3,0.011784243542317628,1
AirPods,00:25:96,2.4133713977872926,0.8222596421654613,291.5868242113541,7,0.060887064481910044,1
Unknown_Sensor,FF:FF:FF,2.1507846425011197,2.034974898384791,113.7230592352416,3,0.07429282296119064,1
Galaxy_Buds,38:A4,2.3828017486825885,0.6966774579301118,182.5476298324912,6,0.013259982385612474,1
AirPods,00:25:96,2.134985320061775,2.524759193724377,296.2385058328232,9,0.04217861286031301,1
Huawei_Watch,00:1E,2.1762253197867274,1.9276927522080505,199.6472000998546,5,0.07849149854334575,1
AirPods,A4:83,2.421274435564109,2.7065297709744143,135.21909426611893,6,0.07849422694098357,1
Unknown_Sensor,FF:FF:FF,2.578209115046066,2.176731038475981,163.90739016135248,2,0.07681084835243578,1
AirPods,00:1F,2.7769368769982243,1.4427050619424242,270.8443812681736,8,0.01978722526552667,1
AirPods,A4:83,2.5666203353326336,0.8904793851405581,213.01706249055127,9,0.03991165316287536,1
AirPods,00:25:96,2.1063269283555046,1.356870425528029,285.23881368635637,6,0.06438024975917558,1
AirPods,00:1F,2.325168992761684,2.5353010150435615,245.77228845398938,7,0.02030568625253559,1
Huawei_Watch,78:85,2.3819350789235765,2.5471427141863225,100.08855628744158,6,0.023110795112733253,1
Unknown_Sensor,FF:FF:FF,2.7871122888877267,2.7780868812038637,189.041534126431,2,0.060880633879631364,1
AirPods,A4:83,2.374720730360636,2.3102359360328544,283.68528642908177,5,0.03554922793932115,1
Galaxy_Buds,38:A4,2.4354276936596957,2.483373036624514,169.53817115376387,8,0.028686276921989853,1
Unknown_Sensor,FF:FF:FF,2.601453168038417,2.636038289348043,257.9240101969468,5,0.008144294635962952,1
Galaxy_Buds,48:03,2.154596948074106,0.3856459193164684,106.48338729245675,4,0.011854234258395638,1
Unknown_Sensor,FF:FF:FF,1.8672223671701347,2.7662397605532982,204.69201273805484,4,0.04506597136264373,1
AirPods,A4:83,2.328436901652391,2.5151831737010966,128.76287006296275,6,0.07140465819891796,1
AirPods,00:1F,2.646255852104817,1.643205759922637,199.50797042922045,8,0.016356870884376946,1
Unknown_Sensor,FF:FF:FF,1.7419766670793524,1.095224687481423,253.90543629158833,5,0.05088339750239746,1
Huawei_Watch,00:1E,2.7585491643521753,1.6166090511084032,181.88241436340365,5,0.06686607423284129,1
AirPods,00:1F,2.6417343552394654,1.3462462542292597,264.95757125555735,6,0.07007064668136456,1
Huawei_Watch,78:85,2.2977306984590027,1.4205476450504655,107.51421807978147,7,0.06124374004126887,1
AirPods,00:25:96,2.3915960799376044,1.7540244346054121,110.92688400019446,6,0.016044820085838633,1
Huawei_Watch,00:1E,2.1070634246823174,1.4499566238597033,276.5468761346844,6,0.07734763998394283,1
Galaxy_Buds,48:03,2.464133034262396,1.9321719193091733,252.71656823629445,5,0.024234472451234338,1
Galaxy_Buds,20:AB,2.498834933168959,2.0969148263123993,132.69051419618847,6,0.07996351349752755,1
Unknown_Sensor,FF:FF:FF,2.7803159235912185,2.236470301141618,170.775136185026,2,0.011968115962156203,1
Unknown_Sensor,FF:FF:FF,1.6019925612122612,1.6701417895804356,227.67774912506974,4,0.021521571743864838,1
Galaxy_Buds,20:AB,2.1881927197169904,1.6825549043217978,186.736146269431,4,0.04812431034398593,1
Unknown_Sensor,FF:FF:FF,2.3218073489423947,0.5508417051234413,200.8165055398112,2,0.04110835713654142,1
AirPods,A4:83,2.3584965391508788,2.739019670167213,265.50126397464425,7,0.06428144867479475,1
Huawei_Watch,00:25,2.187587679999223,2.4411318754260103,168.9208168895119,4,0.06456567230933624,1
AirPods,00:25:96,2.3417393665714217,1.3054650902476226,295.70509367782813,7,0.00950995129416576,1
AirPods,A4:83,2.404726955018665,1.8183434515522494,162.3968040652837,6,0.01304282695452728,1
Unknown_Sensor,FF:FF:FF,2.0034084525315246,2.6477449688148393,102.8911356965811,4,0.06711978621744086,1
Unknown_Sensor,FF:FF:FF,2.536811568698359,1.862962172327147,251.79005636855243,4,0.018797872399676223,1
Huawei_Watch,78:85,2.6719896994109096,1.7114327585868336,293.40705505122924,5,0.03436767548608517,1
AirPods,A4:83,2.4375850528765346,0.7843816610441614,292.30266779661696,7,0.07619736933502774,1
Unknown_Sensor,FF:FF:FF,1.6712295371528216,2.5362985490540635,128.30917747234878,5,0.05000233488681646,1
Galaxy_Buds,38:A4,2.470892095946229,2.052699073821019,145.08422178264982,6,0.0680544208483877,1
Huawei_Watch,00:25,2.5395953678228684,0.9940241755369887,132.56300993537275,3,0.043908693206188475,1
Galaxy_Buds,20:AB,2.214743619665499,1.0765087075951845,211.8326408289298,4,0.0344432167605752,1
Unknown_Sensor,FF:FF:FF,2.0258856012460305,0.38455364083688826,241.0767716471393,3,0.006713562865714354,1
AirPods,A4:83,2.574278661852474,0.6730666230306445,141.08028169560586,8,0.078563962961277,1
